order,easting,northing,period,cld_st,cld_end,t_sun,Ppip,hab,den_cont,den_int,den_wtt,gap,den_w1,den_w2,den_w3,dist_M5,dist_conif,dist_river,dist_dec,dist_awood,dist_im,den_SE_im,den_SE_dec,den_SE_ah,den_SE_ac,den_PE_im_im,den_PE_ah_im,den_PE_ac_im,den_PE_ac_ac,den_PE_ah_ah
238,302724.253200,103493.803600,91,80,60,1.072,18,int,0.00090,0.00253,0.00047,0.00000,0.00003,0.00168,0.00006,1374.38717,226.27417,192.35384,226.27417,1852.99756,0.00000,0.01317,0.00000,0.00222,0.00002,0.00000,0.00663,0.00158,0.00000,0.00018
256,302416.288600,103753.187500,101,80,60,1.503,18,int,0.00000,0.00284,0.00000,0.00000,0.00003,0.00000,0.00006,1107.09193,427.55118,520.86469,427.55118,1545.47729,131.52946,0.00101,0.00000,0.00000,0.00000,0.00000,0.00101,0.00000,0.00000,0.00099
360,305580.596500,112398.721100,151,100,75,0.515,18,int,0.00510,0.00186,0.00000,3.02746,0.00001,0.00050,0.00000,789.57086,70.71068,570.08771,70.71068,0.00000,50.00000,0.00656,0.00477,0.00117,0.00000,0.00115,0.00000,0.00586,0.00000,0.00027
389,304905.332400,112818.178700,157,100,75,1.556,18,cont,0.00648,0.00286,0.00000,1.22541,0.00001,0.00064,0.00000,778.87491,10.00000,955.19629,10.00000,6147.32471,98.48858,0.00273,0.00504,0.00547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00102
536,312662.999800,116685.940100,214,100,100,3.094,18,int,0.00228,0.00122,0.00014,0.00000,0.00000,0.00054,0.00004,808.76427,30.00000,141.42136,30.00000,462.27698,80.00000,0.00000,0.00221,0.00500,0.00006,0.00000,0.00168,0.00000,0.00217,0.00199
563,314437.727600,117514.992300,237,100,100,2.352,18,cont,0.01369,0.00329,0.00025,0.00000,0.00005,0.00145,0.00037,1213.33896,22.36068,120.83046,22.36068,440.00000,0.00000,0.00131,0.00677,0.00497,0.00001,0.00000,0.00199,0.00000,0.00062,0.00000
1048,322475.412900,119540.549200,432,95,95,2.741,18,cont,0.00675,0.00148,0.00009,0.00000,0.00004,0.00000,0.00008,1412.85026,332.86633,90.00000,332.86633,894.70667,0.00000,0.00000,0.00000,0.00442,0.00000,0.00000,0.00781,0.00000,0.00000,0.00000
4,296203.223100,96883.334800,2,2,2,2.100,19,wtt,0.00000,0.00271,0.00062,0.00000,0.00008,0.00129,0.00024,1052.05017,254.95097,640.78076,254.95097,861.27814,0.00000,0.00931,0.00000,0.00378,0.00004,0.00312,0.00331,0.00378,0.00207,0.00152
230,302733.159900,103480.288900,90,80,60,0.859,19,int,0.00117,0.00250,0.00047,0.00000,0.00003,0.00167,0.00006,1019.67474,226.71568,170.00000,226.71568,1865.10059,0.00000,0.01259,0.00000,0.00196,0.00002,0.00000,0.00622,0.00163,0.00000,0.00009
483,310523.366100,115395.489900,186,35,100,4.027,19,cont,0.00617,0.00417,0.00017,0.00000,0.00012,0.00176,0.00000,1621.27254,300.00000,546.44305,300.00000,1658.46313,98.99495,0.00223,0.00000,0.00189,0.00006,0.00000,0.00000,0.00000,0.00000,0.00448
693,318847.929400,119263.629400,299,25,80,2.120,19,cont,0.00158,0.00577,0.00000,0.00000,0.00011,0.00223,0.00000,826.13507,208.80614,100.00000,208.80614,0.00000,0.00000,0.00000,0.00000,0.00058,0.00003,0.00578,0.00093,0.00444,0.00000,0.00000
862,320274.591700,121235.728100,365,10,2,1.774,19,int,0.00000,0.00296,0.00073,0.00000,0.00003,0.00203,0.00000,1202.16053,0.00000,310.64450,373.36310,3286.60913,0.00000,0.00841,0.00000,0.00000,0.00004,0.00172,0.00193,0.00612,0.00000,0.00398
908,320357.267500,121634.868500,383,10,2,2.239,19,int,0.00000,0.00283,0.00075,0.00000,0.00003,0.00206,0.00000,1614.08818,0.00000,280.71338,0.00000,0.00000,0.00000,0.00022,0.00213,0.00774,0.00009,0.00000,0.00033,0.00024,0.00348,0.00605
962,320342.509100,121497.175200,407,90,10,1.374,19,int,0.00000,0.00305,0.00075,0.00000,0.00003,0.00000,0.00004,1009.05201,233.45235,269.25824,233.45235,0.00000,110.00000,0.00444,0.00000,0.00865,0.00006,0.00000,0.00266,0.00282,0.00166,0.00615
1395,329224.640200,129143.472300,544,30,30,1.836,19,int,0.00000,0.00233,0.00076,0.00000,0.00000,0.00143,0.00010,618.86691,430.11627,370.54016,430.11627,10442.82031,160.00000,0.00000,0.00000,0.00131,0.00016,0.00000,0.00000,0.00000,0.00000,0.00152
1402,329224.640200,129143.472300,544,30,30,1.864,19,int,0.00000,0.00233,0.00076,0.00000,0.00000,0.00143,0.00010,618.08965,430.11627,370.54016,430.11627,10442.82031,160.00000,0.00000,0.00000,0.00131,0.00016,0.00000,0.00000,0.00000,0.00000,0.00152
1462,336733.825300,158059.279500,570,85,85,0.801,19,int,0.00321,0.00109,0.00008,1.09906,0.00015,0.00061,0.00008,1503.86314,200.99751,1263.96204,200.99751,568.59479,14.14214,0.00000,0.00059,0.00330,0.00005,0.00018,0.00078,0.00170,0.00053,0.00119
244,302517.357400,103770.201400,96,80,60,1.371,20,int,0.00000,0.00282,0.00000,0.00000,0.00003,0.00168,0.00006,1211.14499,440.00000,527.73102,440.00000,1537.30286,110.45361,0.00148,0.00000,0.00333,0.00000,0.00000,0.00127,0.00109,0.00060,0.00099
561,314444.858100,117563.815100,227,100,100,2.330,20,cont,0.01428,0.00339,0.00025,0.00000,0.00005,0.00145,0.00037,1213.33896,30.00000,107.70329,30.00000,451.77429,0.00000,0.00095,0.00803,0.00480,0.00002,0.00000,0.00202,0.00000,0.00071,0.00049
738,318968.792700,118953.636500,320,100,90,1.035,20,int,0.00279,0.00590,0.00119,0.00000,0.00000,0.00281,0.00000,1626.72862,0.00000,259.61511,22.36068,0.00000,41.23106,0.00247,0.00279,0.00048,0.00011,0.00202,0.00048,0.00439,0.00000,0.00053
747,318965.856500,118990.387300,321,100,90,1.174,20,int,0.00207,0.00590,0.00000,0.00000,0.00000,0.00278,0.00000,1626.72862,0.00000,241.86774,0.00000,0.00000,0.00000,0.00427,0.00000,0.00016,0.00010,0.00247,0.00016,0.00468,0.00000,0.00010
759,318854.004700,119247.962300,331,100,90,1.442,20,cont,0.00168,0.00581,0.00000,0.00000,0.00011,0.00229,0.00000,881.37282,0.00000,110.45361,0.00000,0.00000,0.00000,0.01242,0.00000,0.00049,0.00003,0.00588,0.00078,0.00000,0.00028,0.00000
941,320450.509900,121900.375800,400,90,10,0.929,20,wtt,0.00085,0.00266,0.00075,1.32586,0.00003,0.00000,0.00004,1008.75457,123.69317,230.00000,123.69317,3783.59619,89.44272,0.00000,0.00083,0.00080,0.00003,0.00096,0.00080,0.00130,0.00000,0.00119
343,304808.863500,112926.733900,144,90,95,1.842,21,cont,0.00375,0.00263,0.00000,1.22541,0.00001,0.00060,0.00007,1584.37780,138.92444,836.77954,138.92444,6253.19922,70.71068,0.00532,0.00216,0.00635,0.00000,0.00203,0.00239,0.00147,0.00000,0.00119
659,318184.451800,120743.394300,291,0,0,1.674,21,int,0.00000,0.00273,0.00028,0.00000,0.00000,0.00121,0.00000,609.45419,0.00000,200.00000,622.41467,2438.36011,180.27756,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00078,0.00000,0.00000
686,318850.450300,119334.775000,298,25,80,2.012,21,wtt,0.00198,0.00549,0.00000,0.00000,0.00011,0.00213,0.00000,1021.93695,200.00000,114.01754,200.00000,0.00000,0.00000,0.01290,0.00000,0.00060,0.00002,0.00572,0.00242,0.00307,0.00000,0.00000
711,319008.459000,118750.582800,313,25,80,2.676,21,int,0.00279,0.00530,0.00116,0.00000,0.00011,0.00275,0.00000,624.33866,70.00000,294.27878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00541,0.00000,0.00000,0.00286,0.00227,0.00000,0.00440
945,320372.948500,121695.801400,404,90,10,1.023,21,int,0.00210,0.00280,0.00075,0.00000,0.00003,0.00000,0.00004,811.15133,0.00000,270.73972,111.80340,0.00000,192.35384,0.00000,0.00208,0.00000,0.00009,0.00000,0.00000,0.00006,0.00358,0.00499
981,320291.592800,121291.079100,413,90,10,1.578,21,int,0.00000,0.00300,0.00075,0.00000,0.00003,0.00206,0.00004,811.15133,412.31058,298.32867,412.31058,0.00000,0.00000,0.00876,0.00000,0.00000,0.00004,0.00000,0.00243,0.00616,0.00000,0.00430
997,320254.679700,121173.748500,414,90,10,1.696,21,int,0.00000,0.00298,0.00069,0.00000,0.00003,0.00000,0.00000,811.15133,0.00000,323.88269,300.83218,0.00000,0.00000,0.00751,0.00000,0.00489,0.00004,0.00000,0.00036,0.00581,0.00000,0.00346
1068,322472.837800,119556.159300,441,0,0,0.716,21,cont,0.00699,0.00150,0.00009,0.00000,0.00004,0.00000,0.00010,1404.23080,0.00000,85.44004,331.20990,903.76990,0.00000,0.00000,0.00000,0.00385,0.00000,0.00000,0.00765,0.00000,0.00000,0.00000
99,296184.374000,99512.246300,39,90,75,0.612,22,int,0.00000,0.00115,0.00008,0.51151,0.00018,0.00027,0.00000,1628.06778,394.46167,407.18546,0.00000,715.68152,0.00000,0.00518,0.00000,0.00001,0.00008,0.00211,0.00099,0.00441,0.00170,0.00369
302,303617.480600,106143.434600,130,95,95,1.195,22,int,0.00157,0.00000,0.00004,0.00000,0.00000,0.00167,0.00013,1425.42036,0.00000,0.00000,0.00000,0.00000,30.00000,0.00788,0.00000,0.00001,0.00005,0.00276,0.00000,0.00506,0.00206,0.00000
572,314407.479700,117172.907100,240,100,100,2.797,22,cont,0.01040,0.00258,0.00019,0.00000,0.00005,0.00129,0.00034,1213.33896,44.72136,158.11388,44.72136,520.09613,131.52946,0.00127,0.00336,0.00123,0.00011,0.00000,0.00020,0.00034,0.00171,0.00913
645,318135.630200,121074.512800,287,0,0,1.255,22,int,0.00119,0.00282,0.00033,0.00000,0.00000,0.00122,0.00020,822.39882,521.53619,130.00000,521.53619,2632.29932,174.64249,0.00000,0.00000,0.00000,0.00009,0.00000,0.00000,0.00047,0.00245,0.00000
1356,329454.462100,129136.985400,533,30,30,1.585,22,int,0.00000,0.00000,0.00000,0.92345,0.00049,0.00215,0.00010,810.03552,653.06970,360.13885,0.00000,10540.61230,256.12497,0.00000,0.00000,0.00519,0.00015,0.00000,0.00000,0.00000,0.01161,0.00690
1410,329224.640200,129143.472300,544,30,30,1.923,22,int,0.00000,0.00233,0.00076,0.00000,0.00000,0.00143,0.00010,991.63809,430.11627,370.54016,430.11627,10442.82031,160.00000,0.00000,0.00000,0.00131,0.00016,0.00000,0.00000,0.00000,0.00000,0.00152
5,296186.936200,96880.322200,3,2,2,2.103,23,wtt,0.00000,0.00272,0.00062,0.92188,0.00008,0.00129,0.00024,1052.05017,270.18512,633.24561,270.18512,856.15417,0.00000,0.00935,0.00000,0.00367,0.00004,0.00304,0.00347,0.00373,0.00203,0.00137
221,302730.259300,103475.893800,87,0,0,2.682,23,int,0.00117,0.00250,0.00000,0.00000,0.00003,0.00000,0.00006,1019.67474,219.31712,170.00000,219.31712,1872.43152,0.00000,0.01260,0.00000,0.00169,0.00002,0.00000,0.00000,0.00165,0.00000,0.00002
246,302501.096100,103767.169300,96,80,60,1.378,23,int,0.00000,0.00283,0.00000,0.00000,0.00003,0.00000,0.00006,1023.57326,440.00000,531.50726,440.00000,1544.34448,130.38405,0.00128,0.00000,0.00361,0.00000,0.00000,0.00122,0.00064,0.00055,0.00099
396,304905.332400,112818.178700,157,100,75,1.601,23,cont,0.00648,0.00286,0.00000,1.22541,0.00001,0.00064,0.00000,789.57086,10.00000,955.19629,10.00000,6147.32471,98.48858,0.00273,0.00504,0.00547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00102
560,314444.858100,117563.815100,227,100,100,2.325,23,cont,0.01428,0.00339,0.00025,0.00000,0.00005,0.00145,0.00037,1213.33896,30.00000,107.70329,30.00000,451.77429,0.00000,0.00095,0.00803,0.00480,0.00002,0.00000,0.00202,0.00000,0.00071,0.00049
573,314407.479700,117172.907100,240,100,100,2.801,23,cont,0.01040,0.00258,0.00019,0.00000,0.00005,0.00129,0.00034,1622.45712,44.72136,158.11388,44.72136,520.09613,131.52946,0.00127,0.00336,0.00123,0.00011,0.00000,0.00020,0.00034,0.00171,0.00913
590,317719.710000,118762.021500,251,100,100,2.445,23,int,0.00270,0.00642,0.00054,0.00000,0.00015,0.00162,0.00073,1463.12647,162.78821,980.20404,162.78821,778.78113,111.80340,0.00219,0.00263,0.00555,0.00010,0.00046,0.00101,0.00241,0.00243,0.00782
685,318850.450300,119334.775000,298,25,80,2.005,23,wtt,0.00198,0.00549,0.00000,0.00000,0.00011,0.00213,0.00000,826.13507,200.00000,114.01754,200.00000,0.00000,0.00000,0.01290,0.00000,0.00060,0.00002,0.00572,0.00242,0.00307,0.00000,0.00000
1043,322452.039100,119620.981600,432,95,95,2.690,23,cont,0.00699,0.00156,0.00009,0.00000,0.00004,0.00000,0.00012,1458.17784,325.72995,64.03124,325.72995,975.75610,0.00000,0.00000,0.00000,0.00291,0.00000,0.00000,0.00668,0.00000,0.00000,0.00000
1060,322474.710800,119540.559800,439,95,95,2.883,23,cont,0.00675,0.00148,0.00009,0.00000,0.00004,0.00000,0.00008,1507.46016,332.86633,90.00000,332.86633,894.70667,0.00000,0.00000,0.00000,0.00442,0.00000,0.00000,0.00781,0.00000,0.00000,0.00000
1066,322484.359300,119481.465900,441,0,0,0.687,23,cont,0.00767,0.00140,0.00009,0.00000,0.00004,0.00000,0.00008,1404.23080,351.71011,80.00000,351.71011,836.30139,0.00000,0.00000,0.00000,0.00726,0.00000,0.00000,0.00846,0.00000,0.00000,0.00000
1156,329681.772300,129100.512900,473,5,60,2.399,23,int,0.00000,0.00000,0.00000,0.00000,0.00057,0.00225,0.00010,1009.19449,864.69647,458.80280,864.69647,10625.05078,0.00000,0.00000,0.00000,0.00719,0.00006,0.00000,0.00000,0.00000,0.00000,0.00719
1201,329799.732600,129938.638500,491,40,40,1.551,23,cont,0.00120,0.00308,0.00129,0.00000,0.00050,0.00236,0.00002,1293.51206,1351.03662,120.41595,1351.03662,11415.44531,0.00000,0.00793,0.00000,0.00591,0.00000,0.00691,0.00195,0.00018,0.00000,0.00038
296,303682.190200,106063.258700,126,95,95,0.984,24,int,0.00151,0.00000,0.00004,0.00000,0.00000,0.00167,0.00013,1272.54870,0.00000,317.80496,478.01672,0.00000,0.00000,0.00663,0.00000,0.00102,0.00005,0.00186,0.00117,0.00373,0.00169,0.00000
465,310411.655000,115398.533300,174,35,100,3.899,24,cont,0.00818,0.00434,0.00017,0.00000,0.00012,0.00178,0.00000,1553.73123,420.00000,612.20911,420.00000,1694.96313,150.00000,0.00174,0.00000,0.00274,0.00009,0.00000,0.00000,0.00000,0.00000,0.00676
551,314465.509900,117708.071500,227,100,100,2.269,24,cont,0.01215,0.00351,0.00025,0.00000,0.00005,0.00145,0.00037,1160.13575,10.00000,80.62257,10.00000,503.28918,78.10249,0.00293,0.00835,0.00406,0.00000,0.00065,0.00168,0.00038,0.00000,0.00042
692,318848.156200,119278.085300,299,25,80,2.116,24,cont,0.00178,0.00573,0.00000,0.00000,0.00011,0.00221,0.00000,624.33866,203.96078,110.00000,203.96078,0.00000,0.00000,0.00000,0.00000,0.00060,0.00003,0.00597,0.00138,0.00428,0.00000,0.00000
717,318942.579800,118535.834900,314,25,80,3.078,24,int,0.00001,0.00459,0.00088,0.00000,0.00013,0.00240,0.00000,1628.10405,246.98178,220.00000,0.00000,0.00000,0.00000,0.00777,0.00000,0.00443,0.00001,0.00510,0.00194,0.00114,0.00000,0.00159
165,300635.056800,101976.017200,70,85,85,1.700,25,int,0.00151,0.00194,0.00006,0.00000,0.00000,0.00000,0.00003,820.57408,127.27922,1056.03027,127.27922,248.39485,0.00000,0.00933,0.00056,0.00723,0.00000,0.00309,0.00462,0.00000,0.00000,0.00000
540,312768.828600,116710.851000,214,100,100,3.125,25,int,0.00213,0.00125,0.00014,0.00000,0.00000,0.00048,0.00004,1204.26384,42.42641,80.62257,42.42641,0.00000,133.41664,0.00000,0.00213,0.00656,0.00005,0.00000,0.00151,0.00000,0.00098,0.00264
924,320580.101000,122065.222100,392,10,2,2.741,25,int,0.00000,0.00231,0.00000,0.00000,0.00003,0.00000,0.00001,677.28847,282.84271,80.00000,282.84271,0.00000,0.00000,0.01217,0.00000,0.00105,0.00000,0.00000,0.00097,0.00226,0.00000,0.00000
1050,322474.694100,119539.447800,432,95,95,2.749,25,cont,0.00675,0.00148,0.00009,0.00000,0.00004,0.00000,0.00008,1412.85026,332.86633,90.00000,332.86633,894.70667,0.00000,0.00000,0.00000,0.00442,0.00000,0.00000,0.00781,0.00000,0.00000,0.00000
1393,329224.640200,129143.472300,544,30,30,1.828,25,int,0.00000,0.00233,0.00076,0.00000,0.00000,0.00143,0.00010,618.08965,430.11627,370.54016,430.11627,10442.82031,160.00000,0.00000,0.00000,0.00131,0.00016,0.00000,0.00000,0.00000,0.00000,0.00152
498,310200.943700,115570.141300,192,100,100,1.080,26,int,0.00179,0.00504,0.00027,1.44236,0.00012,0.00201,0.00058,1241.91355,407.06265,618.46582,407.06265,0.00000,30.00000,0.00239,0.00000,0.00223,0.00012,0.00000,0.00000,0.00438,0.00571,0.00492
539,312751.893100,116706.687200,214,100,100,3.122,26,int,0.00229,0.00125,0.00014,0.00000,0.00000,0.00049,0.00004,1018.60171,31.62278,80.62257,31.62278,0.00000,130.38405,0.00000,0.00221,0.00601,0.00005,0.00000,0.00139,0.00000,0.00114,0.00249
816,319765.648200,119248.199900,348,95,5,1.091,26,int,0.00068,0.00441,0.00109,0.00000,0.00009,0.00239,0.00035,1047.63335,380.78867,326.49655,380.78867,0.00000,0.00000,0.00885,0.00000,0.00515,0.00002,0.00000,0.00812,0.00059,0.00000,0.00123
1059,322474.710800,119540.559800,439,95,95,2.879,26,cont,0.00675,0.00148,0.00009,0.00000,0.00004,0.00000,0.00008,1502.43444,332.86633,90.00000,332.86633,894.70667,0.00000,0.00000,0.00000,0.00442,0.00000,0.00000,0.00781,0.00000,0.00000,0.00000
1160,329796.570600,129088.938200,474,5,60,2.532,26,int,0.00000,0.00000,0.00000,0.00000,0.00055,0.00225,0.00010,1009.19449,983.25989,510.00000,983.25989,10670.75000,0.00000,0.00157,0.00000,0.00567,0.00004,0.00019,0.00000,0.00231,0.00000,0.00567
1192,329944.064200,129780.962400,490,40,40,1.354,26,wtt,0.00000,0.00346,0.00134,0.00000,0.00052,0.00246,0.00002,612.67275,1367.40625,0.00000,1367.40625,11345.68164,0.00000,0.01065,0.00000,0.00128,0.00000,0.00530,0.00236,0.00000,0.00000,0.00000
213,302619.413700,103727.132400,84,0,0,2.397,27,int,0.00000,0.00282,0.00000,0.00000,0.00003,0.00000,0.00006,1019.67474,403.11288,442.83179,403.11288,1604.30676,10.00000,0.00560,0.00000,0.00371,0.00004,0.00000,0.00000,0.00244,0.00060,0.00199
217,302640.802500,103627.733700,85,0,0,2.543,27,int,0.00000,0.00286,0.00000,0.00000,0.00003,0.00000,0.00006,1019.67474,308.05844,344.38351,308.05844,1706.28247,0.00000,0.00897,0.00000,0.00492,0.00003,0.00000,0.00000,0.00119,0.00000,0.00177
222,302730.259300,103475.893800,87,0,0,2.696,27,int,0.00117,0.00250,0.00000,0.00000,0.00003,0.00000,0.00006,1427.07446,219.31712,170.00000,219.31712,1872.43152,0.00000,0.01260,0.00000,0.00169,0.00002,0.00000,0.00000,0.00165,0.00000,0.00002
232,302733.159900,103480.288900,90,80,60,0.888,27,int,0.00117,0.00250,0.00047,0.00000,0.00003,0.00167,0.00006,1413.36344,226.71568,170.00000,226.71568,1865.10059,0.00000,0.01259,0.00000,0.00196,0.00002,0.00000,0.00622,0.00163,0.00000,0.00009
790,319820.791300,119044.913100,344,95,5,0.751,27,int,0.00000,0.00385,0.00094,0.00000,0.00008,0.00214,0.00027,1318.63067,200.00000,327.56677,200.00000,0.00000,0.00000,0.00685,0.00000,0.00300,0.00004,0.00000,0.00333,0.00304,0.00190,0.00158
814,319765.648200,119248.199900,348,95,5,1.080,27,int,0.00068,0.00441,0.00109,0.00000,0.00009,0.00239,0.00035,1265.34993,380.78867,326.49655,380.78867,0.00000,0.00000,0.00885,0.00000,0.00515,0.00002,0.00000,0.00812,0.00059,0.00000,0.00123
1449,331281.345500,132411.166900,556,0,0,2.786,27,wtt,0.00140,0.00000,0.00042,2.08800,0.00013,0.00071,0.00020,1527.11062,863.30762,596.40588,863.30762,14296.18848,0.00000,0.00603,0.00000,0.00457,0.00005,0.00334,0.00143,0.00384,0.00226,0.00324
242,302601.480800,103785.309900,96,80,60,1.340,28,int,0.00000,0.00278,0.00000,0.00000,0.00003,0.00168,0.00006,1266.49010,450.99890,505.37115,450.99890,1543.53491,36.05551,0.00423,0.00000,0.00234,0.00000,0.00000,0.00241,0.00310,0.00060,0.00153
516,310318.114500,116410.131300,202,100,100,1.882,28,int,0.00027,0.00588,0.00027,1.36897,0.00000,0.00161,0.00055,1336.45011,0.00000,143.17821,466.15448,991.26184,0.00000,0.00576,0.00000,0.00159,0.00000,0.00413,0.00159,0.00000,0.00000,0.00000
1188,329944.079300,129782.074400,489,40,40,1.307,28,wtt,0.00000,0.00346,0.00134,0.00000,0.00052,0.00246,0.00002,612.67275,1367.40625,0.00000,1367.40625,11345.68164,0.00000,0.01065,0.00000,0.00128,0.00000,0.00530,0.00236,0.00000,0.00000,0.00000
1388,329224.640200,129143.472300,544,30,30,1.795,28,int,0.00000,0.00233,0.00076,0.00000,0.00000,0.00143,0.00010,1217.37616,430.11627,370.54016,430.11627,10442.82031,160.00000,0.00000,0.00000,0.00131,0.00016,0.00000,0.00000,0.00000,0.00000,0.00152
243,302601.480800,103785.309900,96,80,60,1.344,29,int,0.00000,0.00278,0.00000,0.00000,0.00003,0.00168,0.00006,1212.51536,450.99890,505.37115,450.99890,1543.53491,36.05551,0.00423,0.00000,0.00234,0.00000,0.00000,0.00241,0.00310,0.00060,0.00153
459,310306.268400,115401.469500,174,35,100,3.871,29,cont,0.00682,0.00445,0.00017,0.00000,0.00012,0.00177,0.00000,1241.91355,470.42535,680.14703,470.42535,1746.42493,98.48858,0.00158,0.00000,0.00363,0.00011,0.00000,0.00000,0.00000,0.00000,0.00773
507,310163.211000,115866.670800,201,100,100,1.684,29,int,0.00021,0.00612,0.00030,0.00000,0.00012,0.00222,0.00067,1036.47227,590.76221,406.07880,590.76221,1457.25769,70.71068,0.00426,0.00000,0.00000,0.00003,0.00010,0.00000,0.00136,0.00000,0.00000
961,320342.509100,121497.175200,407,90,10,1.369,29,int,0.00000,0.00305,0.00075,0.00000,0.00003,0.00000,0.00004,1009.05201,233.45235,269.25824,233.45235,0.00000,110.00000,0.00444,0.00000,0.00865,0.00006,0.00000,0.00266,0.00282,0.00166,0.00615
63,295643.541100,96732.106200,18,99,99,0.702,30,int,0.00000,0.00193,0.00060,0.00000,0.00000,0.00000,0.00000,1221.76594,382.09946,325.72995,382.09946,669.10388,30.00000,0.00429,0.00000,0.00000,0.00009,0.00000,0.00000,0.00580,0.00000,0.00000
252,302416.288600,103753.187500,101,80,60,1.465,30,int,0.00000,0.00284,0.00000,0.00000,0.00003,0.00000,0.00006,1080.11450,427.55118,520.86469,427.55118,1545.47729,131.52946,0.00101,0.00000,0.00000,0.00000,0.00000,0.00101,0.00000,0.00000,0.00099
295,303692.482000,106048.607500,126,95,95,0.981,30,int,0.00145,0.00000,0.00004,0.00000,0.00000,0.00167,0.00013,1257.11669,0.00000,325.57642,485.07730,0.00000,0.00000,0.00621,0.00000,0.00114,0.00005,0.00189,0.00132,0.00295,0.00145,0.00000
514,310307.353000,116275.727800,202,100,100,1.844,30,int,0.00245,0.00625,0.00027,0.00000,0.00000,0.00199,0.00066,1405.60343,0.00000,14.14214,442.83179,1078.00745,0.00000,0.00924,0.00000,0.00080,0.00000,0.00760,0.00079,0.00000,0.00000,0.00000
646,318135.630200,121074.512800,287,0,0,1.259,30,int,0.00119,0.00282,0.00033,0.00000,0.00000,0.00122,0.00020,811.02932,521.53619,130.00000,521.53619,2632.29932,174.64249,0.00000,0.00000,0.00000,0.00009,0.00000,0.00000,0.00047,0.00245,0.00000
1404,329224.640200,129143.472300,544,30,30,1.872,30,int,0.00000,0.00233,0.00076,0.00000,0.00000,0.00143,0.00010,618.08965,430.11627,370.54016,430.11627,10442.82031,160.00000,0.00000,0.00000,0.00131,0.00016,0.00000,0.00000,0.00000,0.00000,0.00152
316,303480.991400,106188.237400,137,95,95,1.292,31,int,0.00164,0.00000,0.00004,0.00000,0.00000,0.00167,0.00013,1022.23549,358.05026,0.00000,0.00000,0.00000,30.00000,0.00747,0.00000,0.00000,0.00005,0.00402,0.00000,0.00605,0.00239,0.00000
321,303480.991400,106188.237400,137,95,95,1.335,31,int,0.00164,0.00000,0.00004,0.00000,0.00000,0.00167,0.00013,1022.23549,358.05026,0.00000,0.00000,0.00000,30.00000,0.00747,0.00000,0.00000,0.00005,0.00402,0.00000,0.00605,0.00239,0.00000
